hotel,price,score,avg review,reviews count,province,address,description images
Bien Khoi Mini Hotel,VND 796.000,"Đạt điểm 6,1",Điểm đánh giá,110,Phú Thọ,"48/48 Ngo Quyen, Huế, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/69495087.jpg?k=861f91b06e8f91d06ef639b030b7d9de5f8612a7b18ca446c7d7287cc725017e&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/69495065.jpg?k=b84cac2cfad5ab8587670506bd1233c5898993c9ee09854e74d368d9b7a5350c&o=&hp=1, "
BIG Hotel Huế,VND 1.116.800,"Đạt điểm 8,4",Rất tốt,46,Phú Thọ,"27 Duy Tân, Huế, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/500613499.jpg?k=049b1ec618b5eabdfae5cc592ec1c85710914d17fbd36129c9ff9d9e86f73ad2&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/500613450.jpg?k=f473405f64c4f332d67dbb93bb3516e413ab56aa0a7f7e5d0158d1c7bbd6ad96&o=&hp=1, "
SEA HOMESTAY,VND 796.000,"Đạt điểm 6,5",Điểm đánh giá,79,Phú Thọ,"48 Ngô Quyền 48, Huế, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/220500080.jpg?k=0e2d3a8c5b05bf2ecbea599f40d9a0e2431aa0d0cbd4c22eead71966128e9afe&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/220498824.jpg?k=c59084180e52f0e6e87a32a27c56dac8b16ee1a8116f11f8b7e9a0d7722fb4c6&o=&hp=1, "
Mini hotel Lạc Hồng,VND 1.600.000,"Đạt điểm 8,0",Rất tốt,114,Phú Thọ,"38 Đường Ngô Quyền, Huế, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/425379414.jpg?k=9c19ebfdc0563462421c128eb037452957137d055425903c642b1d301c9593d5&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/425378710.jpg?k=479d902f4d18cbdfeebe67bc72a0b4256b0fb98f59cd892a8d39ca688a168c8a&o=&hp=1, "
Thanh An 2 Guesthouse,VND 796.000,"Đạt điểm 5,8",Điểm đánh giá,67,Phú Thọ,"Kiệt 16 Hai Bà Trưng 28 kiet 16 Hai Ba Trưng, Huế, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/165677754.jpg?k=c4767c03a3797fea25cd65a6fae1d6ceeff41408eb7064e3d49fdf4e0ae5f88a&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/163514069.jpg?k=bb781502af219715115bd86899eb398013cd6902b2fa71dd04adcf1fd7e3c6b7&o=&hp=1, "
SH Hotel,VND 1.200.000,"Đạt điểm 7,1",Tốt,85,Phú Thọ,"42/48 Ngô Quyền, P. Vĩnh Ninh, Tp.Huế - ĐT: 0543.827.578, Huế, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/292830024.jpg?k=4b746fd86d77eb7b0294ea442aeab9500fc5dd7b5d267b961b3f7e60c3b83c44&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/293856930.jpg?k=8035820a9c0bcdfdd30263146452878b1270159a3614942b42e5a56b32e9d511&o=&hp=1, "
Lacasa Homestay,VND 598.000,"Đạt điểm 8,5",Rất tốt,185,Phú Thọ,"No 3 Alley 17, Tran Phu Street Phuoc Vinh Ward, Huế, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/258774886.jpg?k=16f3e153ff782716b151e2c0dd39178a44bf8828ac4e3457c9f38b993278e325&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/269771452.jpg?k=1cd2fdf9250e5f67a3077ab3d8e1d009a0ee7531577ef33a9b65d88f106bbe90&o=&hp=1, "
Anh Xuan Guest House,VND 800.000,"Đạt điểm 6,7",Điểm đánh giá,123,Phú Thọ,"66/48 Ngo Quyen, Huế, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/123513863.jpg?k=2686e1fdfedbd43f6b9acd3222511326745ab5f4181b9a27610e7c113635c036&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/227378955.jpg?k=8be421e158e1b6457ea77824d7958fad584c967f430e9ba30888784691c325fa&o=&hp=1, "
Binh An Hostel,VND 680.000,"Đạt điểm 5,0",Điểm đánh giá,95,Phú Thọ,"Kiệt 16 Hai Bà Trưng 18, Huế, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/346117036.jpg?k=a8040564d0f92b1a10efe0b8cdf4f3bd15ad2f0ed96e894ae7682eacca9f3395&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/346117027.jpg?k=276a91d7d0f5164986e4e670071c0bb805767f9daa8477516f260a983f1d3cd6&o=&hp=1, "
AN HOMESTAY HUE,VND 1.008.000,"Đạt điểm 7,9",Tốt,34,Phú Thọ,"198/14 Phan Chu Trinh, Huế, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/370287441.jpg?k=a21b3b0181aff67a8a2394cb347b74bb17de0af3676ab832e765694d31269bd6&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/370288497.jpg?k=62af2412794f079b3ccff1e0e333ace92a83491c8e6282303b012d639bc8b2c9&o=&hp=1, "
Anhxuan motelluxury 48 ngô quyền,VND 900.000,"Đạt điểm 5,0",Điểm đánh giá,2,Phú Thọ,"48 ÄÆ°á»ng NgÃ´ Quyá»n, Huế, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/550971925.jpg?k=8f4308ed863b89fd37a06fc34a49996a02fb7b25e056cdcb1ad42600994fce47&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/550971957.jpg?k=cd63f4d6d8beb64e15a85ef6cc200b99e319b683e62479b8303d868371c329c8&o=&hp=1, "
canary homestay-We love having you here phòng lẻ,VND 900.000,"Đạt điểm 9,4",Tuyệt hảo,5,Phú Thọ,"20 Ngô Gia Tự, Huế, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/541009392.jpg?k=0b7a52000a40967e36b17da9118b2dd1a853aa8aba74212b177469f4da2e4094&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/541021314.jpg?k=d806f8b5af2265079797d1dc280f525a80e25a756de1ebd1515428b41f881f4d&o=&hp=1, "
Hồng Hà Guest House,VND 816.640,"Đạt điểm 8,6",Tuyệt vời,5,Phú Thọ,"72 Phan Chu Trinh, Huế, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/588884837.jpg?k=a33cf2c2e3987d11fb35c2aa035755a35ea92c47f75f8cc7ad32c50726499226&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/588884835.jpg?k=f3f646c9b6ce2121625dba3a57b3a5e84e285e9c1bfa8a23bdaa5e71ae1cf355&o=&hp=1, "
Jasmine Mini Hotel,VND 940.000,"Đạt điểm 6,6",Điểm đánh giá,42,Phú Thọ,"48 Đường Ngô Quyền 44/48 ngô quyền, vĩnh ninh, huế, Huế, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/257843574.jpg?k=6940e4d0790c81530acea195739a6fddbefedb90a12bc3f03b6e3a460dd3db2a&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/257920030.jpg?k=c7213b9286ecaf9016fe43928e7834a1477b7d69f78d9816d31686ed200220bd&o=&hp=1, "
NAI HOMESTAY HUE,VND 2.480.000,"Đạt điểm 9,2",Tuyệt hảo,6,Phú Thọ,"174 Phan Chu Trinh, Huế, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/541115397.jpg?k=7ff1e93eb6f8ebeeb47e9807b387d97ec4bca32b716d20470d5f1979dcd762ba&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/541106499.jpg?k=168ec9b426f3fbacd9a1d70f6822636c05d549e848044d3f45fb47a1dd72d53b&o=&hp=1, "
Cat An Guesthouse,VND 920.000,"Đạt điểm 6,4",Điểm đánh giá,46,Phú Thọ,"55/48 Ngo Quyen Street, Huế, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/123792945.jpg?k=e8ccb257b1d24e536567791d6aa1100f8cd0302deb0873fe3861ab00ea481656&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/123792893.jpg?k=df8df5c8ba1a93b9e4eb8be34f02194c8b1722d8fb43b64ef9c6cdd7fb2a8821&o=&hp=1, "
BK48,VND 972.000,"Đạt điểm 6,7",Điểm đánh giá,43,Phú Thọ,"Đường Ngô Quyền, Huế, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/519410683.jpg?k=df3a70346068ed12ac0f390800fd5c1cd71f9c5a73f301c480f5853a9d6825ab&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/519432311.jpg?k=ad9e09f1e33db3223a14ca7f3c099f2fc0b55a3606b530adcf0505b83f5cb781&o=&hp=1, "
Hoa ban Homestay,VND 1.080.000,"Đạt điểm 7,3",Tốt,58,Phú Thọ,"48/27 ngô quyền 4, Huế, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/433517869.jpg?k=b31027b09b3e399d5851fafe9933015a040bc24382fcd033ff24fb22755d167b&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/460242862.jpg?k=530105c0b19ac2a9a95060025484c847143811482594205b80f702d557e73d47&o=&hp=1, "
Hue Harmony Hotel,VND 1.680.000,"Đạt điểm 8,1",Rất tốt,84,Phú Thọ,"5/25 Hai Bà Trưng, Huế, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/253771551.jpg?k=418c910137ad00d2ac946aade38f20e136e7a4f560d070b3c5b52ef7da8391ff&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/253773475.jpg?k=3a22bd676a9d6fa95ac44ef38b5d881bbed4d94173b8cf31745e36ba3de210b9&o=&hp=1, "
Chim Go Kien Mini Hotel,VND 1.240.000,"Đạt điểm 7,6",Tốt,8,Phú Thọ,"32/48 Ngo Quyen, Huế, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/56577520.jpg?k=a46e14d2e3d73dd96f0fbc9d3ede336f9c0305b676dea93176d983d9ab0f7ad0&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/256260297.jpg?k=8700dc3a31b07f0ba598d231b08a0db6171e4c633e4692899da4db022099f15a&o=&hp=1, "
5H homestay,VND 1.200.000,"Đạt điểm 7,0",Tốt,110,Phú Thọ,"48/36 ngô quyền 4, Huế, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/290834532.jpg?k=4ff24cb1232e8404bf6f7edb8d0e0dd9aac2d8fecd47c06347b3a199cde0dad9&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/296142148.jpg?k=e297e6bf4773ea48ca5bb627588f7516f163bbff77050e986dd5a98981adc818&o=&hp=1, "
Lum Dong Tien Hotel,VND 1.120.000,"Đạt điểm 7,2",Tốt,176,Phú Thọ,"18/48 Ngo Quyen, Huế, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/290924481.jpg?k=950fac4e07a801c0c3401f4ae5afcdda3321c309d0026ffe39ca8bfdd4f2dee1&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/77241164.jpg?k=7aed14f44fc1bd58600c3dd97942d43f879df1eec6141bf5127e67c90baa73bc&o=&hp=1, "
canary homestay-We love having you here! Nguyên căn,VND 3.600.000,"Đạt điểm 8,0",Rất tốt,1,Phú Thọ,"k20/4 Ngô Gia Tự, Huế, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/541049906.jpg?k=61a86dd76424af5c9c6e9136df36e9e1fbdb45f9357b49f3300db4ccc3eb476d&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/541050064.jpg?k=4dac5a528aa78274a726d48358825f7dcff1b509eb940aebb0a9e18fbcabbfda&o=&hp=1, "
Ngoc Tung Mini Hotel,VND 900.000,"Đạt điểm 5,5",Điểm đánh giá,40,Phú Thọ,"56/48 Ngo Quyen, Huế, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/158695604.jpg?k=b88dd001a429ff9f83562629f0cf968c0bdce9da4d1319f2c6f9ee7827d4728e&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/104992401.jpg?k=2dae5c6f150b108dd019fb65647408f7bb74a7bf1250950e6e5bda2637d000a7&o=&hp=1, "
HomesHue,VND 2.400.000,"Đạt điểm 8,7",Tuyệt vời,21,Phú Thọ,"138 Phan Chu Trinh, Huế, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/496364263.jpg?k=057dcbb4ac869fbc4bc6d9a6f6f0a6e53ba28b0f8e64758e9a5ed37ac743e8df&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/424199140.jpg?k=2b897c5fccf866848293f3155cbf925062af9083d96edba5251c456341f2f1a5&o=&hp=1, "
Homestay Phủ Cam,VND 1.512.000,None,None,None,Phú Thọ,"141 Tráº§n PhÃº, Thôn Trường Giang, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/554426362.jpg?k=827128aa3fb39f526f37cb5813a900330a8b6732b92f9c4920d3e224f06e963a&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/554426310.jpg?k=88e9bed1dced73b7be032e0d821de3adc736c226a34a707418416746e910bf02&o=&hp=1, "
Thanh An 3 Guesthouse,VND 956.000,"Đạt điểm 6,4",Điểm đánh giá,29,Phú Thọ,"46/48 Ngo Quyen, Huế, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/68637905.jpg?k=a92da0c710427ed92e9d6661070fad859acc343d6d1aaffef4cc2a83dda55bc1&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/68637911.jpg?k=c66c3f68c1e9eb28f773646637e8f0240f4afdef68a50675e1ffcd486c1b66da&o=&hp=1, "
Binh Duong 2 Hotel,VND 1.710.000,"Đạt điểm 6,7",Điểm đánh giá,12,Phú Thọ,"8 Ngo Gia Tu Street, Huế, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/199722564.jpg?k=d849c89ee9008bd3b20d6123a62da22352dac0132009be046e612058e24d44ac&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/199722422.jpg?k=985f30b44e7778ccf579c5bab1743c9b12b309fe2154bdd6c3da79674d292c43&o=&hp=1, "
Hue Golden Inn Hotel,VND 2.800.000,"Đạt điểm 6,8",Điểm đánh giá,4,Phú Thọ,"17 Hai Bà Trưng, Phường Vĩnh Ninh, Thành phố Huế, Huế, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/469395728.jpg?k=136578cfca93f3b26313ee9641dc616fdc7e6b96332121cecff82522fbc2a0da&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/410487895.jpg?k=c6dc9144736c57efb8447bb4d469049ca7af4d70ce5fb606eecd5e87b90bd717&o=&hp=1, "
Hồng Phát Hostel,VND 920.000,"Đạt điểm 6,4",Điểm đánh giá,21,Phú Thọ,"45/48 Ngo Quyen, Huế, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/356629004.jpg?k=3eaa8044e4729b469796c9cf5b4afba905d3c63c83b0df1fff57f3cf3a58b328&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/356619441.jpg?k=cc2306b7bd5d1c6805a9a1229a660cbce787c64ccd78c794150effc485888c2a&o=&hp=1, "
Homestay Phủ Cam,VND 1.620.000,None,None,None,Phú Thọ,"6/141 Trần Phú, Thôn Trường Giang, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/585560971.jpg?k=a3db2cc6e80f798cb3b196cdbd1e96fb5c96e5c73f82407cf912db4754908c12&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/585560977.jpg?k=2b5a98ed2101487f24fcb8b406158c07b0990288211506578738ea3627342863&o=&hp=1, "
Ngọc tùng Homestay,VND 1.101.600,"Đạt điểm 7,3",Tốt,3,Phú Thọ,"48 Đường Ngô Quyền, Huế, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/530661836.jpg?k=5ecc99c56e20e6c68e69f68a828d91ccd0f8da3f20cf4e8eb7f14433fd212e20&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/530661991.jpg?k=90bf5edf195b6785fd3ee0abbc04df59a4e4baa0c6b79196993f60d71d25f38c&o=&hp=1, "
SH5H,VND 1.000.000,"Đạt điểm 6,0",Điểm đánh giá,2,Phú Thọ,"48 Đường Ngô Quyền, Huế, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/534385713.jpg?k=ee0b2db229e5d4796ae9f990a271556403ed41f16f850df5fb2dde1cce661c75&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/534385756.jpg?k=7cad6007bd241c50b12f5a68e3defbe7876941695e2365c8ca9738f2617976f1&o=&hp=1, "
Perfume Homestay Huế,VND 1.622.600,None,None,None,Phú Thọ,"66 Đào Tấn, Huế, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/592138233.jpg?k=df99ec25d51987a8476ce831772cd2c8163a578eb70347d88e573892c5375465&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/597161549.jpg?k=4ef6bcda37695436e247458e3cec9f81472259b283c586543d50018d6ec5f243&o=&hp=1, "
M Continental by Mandala Phu Yen,VND 2.232.000,"Đạt điểm 8,8",Tuyệt vời,23,Phú Yên,"ĐL Hùng Vương, Phường 7, Liên Trì (3), Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/522485178.jpg?k=9ea44e97108180de2188c96da0e3effad7192447065d62e793114dcafed98df5&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/522488780.jpg?k=aaf416abde860da9c535a31078f6b639d7d3e8428631016b4b0013877a26b0ae&o=&hp=1, "
Apec Mandala Phu Yen Condotel,VND 2.021.600,"Đạt điểm 9,2",Tuyệt hảo,21,Phú Yên,"Đại lộ Hùng Vương Apec Mandala Building, Liên Trì (3), Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/512364067.jpg?k=59ffedcdfe969196d11d5739f35101735dff9cb31dcd76391f7f1987a51980d6&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/512364262.jpg?k=6d90b0f2e46fd939209275526b07091ca113968b787116c86636cba6e59a9b74&o=&hp=1, "
TUI BLUE Tuy Hoa - Wellness & Retreat Hotel,VND 5.954.080,"Đạt điểm 9,5",Xuất sắc,11,Phú Yên,"02 Hai Duong Street, Binh Ngoc, Tuy Hoà, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/588660999.jpg?k=5c3eeb5ea0e2e7102a59771b0aab2fc297a07348521ac59217cf9e54abd6d73f&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/588713288.jpg?k=2b1bc7e626b4137ade2c37824242dda11271b8a61d79adedb549cd3ad3a9003a&o=&hp=1, "
HAKU Boutique Hotel Tuy Hoà,VND 990.000,"Đạt điểm 8,6",Tuyệt vời,262,Phú Yên,"Lô SH 51-52-52A Khu APEC Mandala WYNDHAM Phú Yên, Tuy Hoà, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/571126240.jpg?k=bf7f301d1fc2bc68cf7f4388b848675c00b86e6bd774f23b599fd9e3c67dd10e&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/571029300.jpg?k=4622bec38e04ced6163aed066d347d27e20b844f8a3416d4e38f1d0ab5d38bce&o=&hp=1, "
Apec Mandala Condotel Sea View Comhomes Phú Yên,VND 1.978.860,"Đạt điểm 9,2",Tuyệt hảo,265,Phú Yên,"Đại lộ Hùng Vương, Tuy Hoà, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/514954319.jpg?k=ff6a876b384b16bab20a30c15986f69f260aaf0f30651daf07cbe87759111678&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/514954401.jpg?k=a0adedc8378785ffe40acb8ff375fcaf7c4155781518fb4eedcf1aa4c26c64fd&o=&hp=1, "
Apec Phú Yên SeaView Condotel,VND 1.588.800,"Đạt điểm 8,8",Tuyệt vời,98,Phú Yên,"Đại Lộ Hùng Vương, phường 7, Tuy Hòa, Phú Yên, Tuy Hoà, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/509429660.jpg?k=ecd8cca3cbcceaa498fe0f077903db1f8068bbe3870656cd4141048ba7d1bf99&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/510848441.jpg?k=f5c684be4ae9d3e168f1e1c6e0398b56d843ddd34e7b17d9eeb0be171fad9529&o=&hp=1, "
Khách sạn gần biển Miami Tuy Hoà Phú Yên,VND 2.176.000,"Đạt điểm 9,1",Tuyệt hảo,115,Phú Yên,"Lê Duẩn, Liên Trì (3), Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/293836156.jpg?k=3a34f867e6ab9b287374480bb2f1d6985012552a35a1b9ca0dd94501905cf2f5&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/293837083.jpg?k=3559f46fe3dad3cb8400d694dae07da458381d03ef0072b9b40e324c08f0f24b&o=&hp=1, "
Sala Grand TuyHoa Hotel,VND 6.112.228,"Đạt điểm 9,2",Tuyệt hảo,471,Phú Yên,"09 Độc Lập, Phường 07, TP. Tuy Hòa, Tỉnh Phú Yên, Tuy Hoà, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/348176477.jpg?k=586bc126a3f82f9bf8b06a517ceebef66726a1d98fd432a33c6a0775945a2f4e&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/395294942.jpg?k=95b1fc8d07a1a379e66384cd1a8798407bbefffa1044af86e238d5dbbe759586&o=&hp=1, "
Que Toi Village Resort Phu Yen,VND 5.437.440,"Đạt điểm 9,2",Tuyệt hảo,73,Phú Yên,"Khu phố Long Hải Đông, Xuan Yen, Song Cau, Song Cau, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/159123533.jpg?k=6efe3671a86c23d6ba5cfb9c6bd24a6b8532e54385c99a4449fa27a9509fd5f5&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/142005320.jpg?k=24c0b58bbffb3f59a9594283cb3d9afca81180e4ffa8af32aaf2bdd260ead095&o=&hp=1, "
Coconut Hotel Phú Yên,VND 1.548.288,"Đạt điểm 8,3",Rất tốt,619,Phú Yên,"Hùng Vương 294 Hùng Vương, tp Tuy Hòa, Phú Yên, Tuy Hoà, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/242418732.jpg?k=16783d52974fda387e5bf4ba167d18e33926f1fcaa3ea3b4c36ba28c2269ea23&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/242493330.jpg?k=3ebf4d385d25797fbc15bafe94af4170722f9f3cea0bf1d60c37ac763a6ab39c&o=&hp=1, "
Apec Sunsea Condotel Phu Yen,VND 1.684.800,"Đạt điểm 9,3",Tuyệt hảo,17,Phú Yên,"Đại lộ Hùng Vương, Liên Trì (3), Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/377270201.jpg?k=cab485f3aca04b4b6bb7ef47ddfb1b8bb2adc955679b26184421bd4f5af26311&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/562000923.jpg?k=c8ecd3ccc3796a71be4e2a0640d4a667d9610d66d5bbc2926b500bd85bd36304&o=&hp=1, "
Palm Beach Hotel Phu Yen - Kite surfing spot in winter,VND 2.760.000,"Đạt điểm 8,3",Rất tốt,84,Phú Yên,"xã An Mỹ thôn Giai Sơn, Phú Long (2), Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/441217331.jpg?k=a20ffbc9cf49ae2f86b34b144b6ecb2a3fd7bae054ab2b2502c9db5add0619cf&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/451530582.jpg?k=e9312a9715b6e0284d287371b7bab6d12162cfba6d003e4503d14ccb27ffb9a6&o=&hp=1, "
Aries Hotel,VND 1.480.000,"Đạt điểm 8,3",Rất tốt,274,Phú Yên,"17 Dien Bien Phu Street, Tuy Hoa City, Phu Yen, Tuy Hoà, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/147579484.jpg?k=e3b840311f604c11d58400a4f0b957f998b7653b6cc9a735b2974ad0eaf3767c&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/148533875.jpg?k=7a085c812b35676a83f5fd305d2d1b9d64083e7ada9a6b29ec5ddb50ca983c15&o=&hp=1, "
Marina Hotel Phú Yên,VND 2.358.000,"Đạt điểm 8,7",Tuyệt vời,265,Phú Yên,"343 Lê Lợi , phường 5, tp Tuy hòa ,tỉnh Phú yên 5 tầng, Tuy Hoà, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/259494102.jpg?k=1c9f8ff2608ee4d46cf39ca6ea7e728384cc56e62ad5eb94b085ebdc2b175b25&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/356146842.jpg?k=2463a7163a95bab1c9c98c9de66dc8ef5667d1e82de9453b061b0f304bf58130&o=&hp=1, "
Khách sạn Triều Dâng,VND 880.000,"Đạt điểm 7,7",Tốt,413,Phú Yên,"Căn PG2_08A Vincom shop house, Tuy Hoà, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/186515200.jpg?k=0c7caf930bf69f1a87cfea6c446dc80b3db9707fe83b42b73c0c30deda89c893&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/183594958.jpg?k=2655690ed7fdd02ae8ba25087120a5949bb542f03a8124bc7e1cc89b36c6fb0e&o=&hp=1, "
Nhà Nghỉ An Phát,VND 889.200,"Đạt điểm 8,8",Tuyệt vời,36,Phú Yên,"Thôn Phú Thọ, Hòa Hiệp Trung, Đông Hòa, Phú Yên, Phú Hiệp, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/260044752.jpg?k=e3c6f340268a6a4048a924cb1dd2862361c380b2af09f6e8e26bd62ef31c068f&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/568646263.jpg?k=42fe5054babb02cfd3f08d2b0d11d4e4dd0ab6a089ed3ee7188f6c43b443c8da&o=&hp=1, "
Joy Hotel Phú Yên,VND 1.359.000,"Đạt điểm 8,9",Tuyệt vời,192,Phú Yên,"537 Hùng Vương, Tuy Hoà, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/281503192.jpg?k=beea7bcc3d6cb73cdb7d420e9b45d9b1bd571da53899cc5352b01983b607ca99&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/269991232.jpg?k=f063a4b4f10124f2e6a897a36bf8229a2b67d3dd44e199537183b298e62c25da&o=&hp=1, "
HOÀNG KIM HOTEL,VND 1.800.000,"Đạt điểm 8,1",Rất tốt,9,Phú Yên,"23 TRẦN PHÚ, PHƯỜNG 7, THÀNH PHỐ TUY HÒA, TỈNH PHÚ YÊN 23 TRẦN PHÚ, PHƯỜNG 7, THÀNH PHỐ TUY HÒA, TỈNH PHÚ YÊN, Liên Trì (3), Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/297782425.jpg?k=8f53d5492cded3857fffae198db23d696512b754b1598280b0007a60224ec3cc&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/297805664.jpg?k=aa3e5ab0c757f1bdd2dd87229b55c30316315b8473f664b4bf4a27ed1b1c7199&o=&hp=1, "
