name,address,score,reviews count,latitude,longitude,province,category,price,services,description images
Quán cơm trưa Ngon Ba Đen,"788 Huỳnh Văn Lũy, Phú Mỹ, Thủ Dầu Một, Bình Dương, Việt Nam","4,4",85,11.0201385,102.063484,Bình Dương,Quán ăn nhỏ,1-100.000 ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipPx0s6QNkPXT_p_JgWbVoGtsoHMEkvD8Pop3uHS, https://lh5.googleusercontent.com/p/AF1QipNjVNPIUMUwAZfjUOlTiYAsxqyaSbbKFCiycUEz, https://lh5.googleusercontent.com/p/AF1QipOMc-a-ieHzL2YrQ1-rhdQ4usObFWDttQLCWW1r, https://lh5.googleusercontent.com/p/AF1QipPQGOkstaIlVz9PRQCxxGZTkbwFdwhaF2l74dRM, "
Nhà hàng Yum Cha,"127/9 Đại lộ Bình Dương, Phú Thọ, Thủ Dầu Một, Bình Dương, Việt Nam","4,2",197,10.9675647,102.0651206,Bình Dương,Nhà hàng,200-300 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipNlQNR-8_e77tpui21Q_gR_wjdXuwqDhmm9arZF, https://lh5.googleusercontent.com/p/AF1QipP-I5l_kF-85BNafXQEt8kdFZ5UWWcT6vZKMfBU, https://lh5.googleusercontent.com/p/AF1QipMKEmSvAQo4xFU-tuTGH5en9zfKs3BzaL8XUQOs, https://lh5.googleusercontent.com/p/AF1QipNQ471cdTMkgWT_Nb5swzJslwo2s_OoTsaX86Cl, "
Bún Măng Vịt Dì Út,"53 Đ. Phạm Ngũ Lão, Phú Cường, Thủ Dầu Một, Bình Dương, Việt Nam","4,3",78,10.9791759,102.0457642,Bình Dương,Quán ăn nhỏ,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipMfSahb5mL727IaoYBbOiQEIDQxS89_mH2FHWaG, https://lh5.googleusercontent.com/p/AF1QipP-Df4pgiy7VF8NfFW2Irq59mDi2RIhg_7bYK-V, https://lh5.googleusercontent.com/p/AF1QipPBTzfmFIYKOcrega4UUJaxmFdjAbcSBRAD9GaK, https://lh5.googleusercontent.com/p/AF1QipP-0kEaz4jYOLwZSvIbi4GzgCwEiELUP6gKH2_a, "
King BBQ,"Lô S-11C, Tầng 2, Trung Tâm Thương Mại Aeon Bình Dương Canary, Đại lộ Bình Dương, Binh Hoà, Thuận An, Bình Dương, Việt Nam","3,9",684,10.9316406,102.0973151,Bình Dương,Nhà hàng món nướng Hàn Quốc,500-600 N ₫,"Ăn tại chỗ, ","https://lh5.googleusercontent.com/p/AF1QipME3apj4qbLJk19MdOUBSc9cd72qfwjcXmzIHSt, https://lh5.googleusercontent.com/p/AF1QipNhLI8BjQZHSaCv59Ag4sDLFPD2inYmQYyL8z5X, https://lh5.googleusercontent.com/p/AF1QipNN2DjavW23a6efNUH1s03WgfU05w6PETe0CSST, https://lh5.googleusercontent.com/p/AF1QipOx0autxGISovSxUcrUzm7FcE3jWgi91kykaaQ, "
Quán Cơm Chay Khai Tâm - Bình Dương,"98 Thích Quảng Đức, Phú Hoà, Thủ Dầu Một, Bình Dương, Việt Nam","4,1",521,10.979087,102.0543197,Bình Dương,Quán ăn nhỏ,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipP8BA5y9Yn-e-Evkj9XG8KdDF37jsC4pcNEwc3v, https://lh5.googleusercontent.com/p/AF1QipNXoL56tiSXqPpiKSsXaTXt8EKLUmb6FGFm5tKh, https://lh5.googleusercontent.com/p/AF1QipOtYA0MtU3ro8KHMGPZpFC-GkpnOpSGjqIFmmAE, https://lh5.googleusercontent.com/p/AF1QipN5tpbFOxN8079LzIziQF8o3GY5ZbrOqvVxqoZR, "
Hầm Rượu Kim Dung Bình Dương,"Đại lộ Bình Dương, Phú Hoà, Thủ Dầu Một, Bình Dương, Việt Nam","4,0",524,10.9655855,102.0717992,Bình Dương,Nhà hàng hải sản,₫₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipPC2d_MB4QwL2aX0T1d_983-_kDqp-F7h3YjjyU, https://lh5.googleusercontent.com/p/AF1QipMzO2cSyKrDteubtG6wSEHg0ctSbbH_1QMa-JLY, https://lh5.googleusercontent.com/p/AF1QipNEzXxzF4yoDflin6_bYDBxo5N59J5fSiziveaW, https://lh5.googleusercontent.com/p/AF1QipNvTOeX1fFSDc5RQI8XT0UK3ylswyY1VSLJ-5qF, "
Tàu Hũ Papa,"32 Đ. Võ Thành Long, Phú Cường, Thủ Dầu Một, Bình Dương, Việt Nam","4,3",322,10.9791381,102.0419929,Bình Dương,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipO29uPtSTf5QOktXgxcvIeHIAuiptoUtbFoEK1X, https://lh5.googleusercontent.com/p/AF1QipM1PA749KtrGEDxQtwOa3JMnzn6-ciDUCf53BcM, https://lh5.googleusercontent.com/p/AF1QipPPpY8FTC08obVwLaLOzzwlqnUuoAnJjTDBUmpg, https://lh5.googleusercontent.com/p/AF1QipNTPFvqLGvLDF9XDge-ti1tqGZBlm_fOxVdZrl3, "
Cây Xoài Quán (1995),"365, kiến an, Bến Cát, Bình Dương 75900, Việt Nam","4,7",52,11.1477277,101.9685556,Bình Dương,Quán ăn nhỏ,Không có giá,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipNpxxsAZV92PQC_A-QTLxwOgaERyE_Uokf_hEx9, https://lh5.googleusercontent.com/p/AF1QipPLFG3Ny9_E8MonDqHr1QG68VnnYASf3ZBjKO4S, https://lh5.googleusercontent.com/p/AF1QipOJqT6whM1RZvJNnR8kaIQzBcmxTJ4O7OM6lEsA, https://lh5.googleusercontent.com/p/AF1QipMzQg9oZfKeJkpbGjaWgDov8jbWIvh787C1rqNF, "
Nhà hàng Tiamo Phú Thịnh,"Khu Biệt thự Phú Thịnh, Đường Số 2 Lý Tự Trọng, Phú Thọ, Thủ Dầu Một, Bình Dương, Việt Nam","4,1",959,10.9510516,102.039213,Bình Dương,Nhà hàng,200-300 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipMSNJp7e1NE8hhjFRX64bPjfPN7BZ6uxI_UldHn, https://lh5.googleusercontent.com/p/AF1QipOOuqtpM8NZW77bcX1qe4JeqEVrwXB0ncDz4Je1, https://lh5.googleusercontent.com/p/AF1QipOHEbcfTDxeWjrl-PYdfZqiqxwCoMmiBmVIfzjr, https://lh5.googleusercontent.com/p/AF1QipPGG9MLkuKTxE5ex-6wzNfPC5Obo7jlVescU9DI, "
ẨM THỰC SÔNG XANH,"35 Khu phố Long thới Phường Lái Thiêu, Tp, Thuận An, Bình Dương 824350, Việt Nam","4,1",966,10.8985732,102.0814161,Bình Dương,Nhà hàng,₫₫₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipNV1T8Y7SS8Ijv_a7NaMxk-85WX_JtJ_wr7rupm, https://lh5.googleusercontent.com/p/AF1QipMNoCYJGTVfEeYazCOJ4gNNs3xJq4d6twRwEcc8, https://lh5.googleusercontent.com/p/AF1QipPLtVhlIkprlUbAl08OZyaTQpr0z9zRmVyOInBK, https://lh5.googleusercontent.com/p/AF1QipNqFPWqibQmDlGDqDqPSNll7bbQh6p6FossPyh0, "
QUÁN SONG SINH | QUÁN ĂN NGON BÌNH DƯƠNG,"10/5 Khu phố Thắng Lợi 2, đường, Lê Quý Đôn, Dĩ An, Thành phố, Bình Dương, Việt Nam","4,8",11,10.9072334,102.1494714,Bình Dương,Nhà hàng gia đình,Không có giá,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipNeYfwjx82sLbv1e0XMqDGPF2vgq3YEhHoFFkN_, https://lh5.googleusercontent.com/p/AF1QipMZY-nc5qGUnVZyWG_e5xZx8JlpabBO-UYtLQtG, https://lh5.googleusercontent.com/p/AF1QipN0evOyxYKZuUcZbqP5h6z6flsqWcUtslyJ5yKX, "
King’s Grill,"34 Đường Hoàng Văn Thụ, Chánh Nghĩa, Thủ Dầu Một, Bình Dương, Việt Nam","4,3",596,10.9760826,102.0503963,Bình Dương,Nhà hàng,₫₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipMw_EUk1wlamwYmOQfUwrWNrj-8jzFXR0atprJD, https://lh5.googleusercontent.com/p/AF1QipM7m3dQC1jiSKaONs_H8jJr7eQXsR3WeBMFF9xc, https://lh5.googleusercontent.com/p/AF1QipMvl5ZnOR6s4istbum943tGFMrQqfdvG8BsiYFJ, https://lh5.googleusercontent.com/p/AF1QipP5YGOQj07Xa5BiSle-dMjnMoJtRft5U3mvKHO_, "
Quán Cơm Ngon Binh Duong,"23 Đông Nhì, Lái Thiêu, Thuận An, Bình Dương, Việt Nam","3,9",13,10.911825,102.0979617,Bình Dương,Quán ăn nhỏ,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipPKM7ym5irxsrpzaL1rxl8BmepWPUSdL1CpjqEv, https://lh5.googleusercontent.com/p/AF1QipMqWKPBJUGgZr0IZcnnhiOCV_K5AY1T_zFzwHiA, https://lh5.googleusercontent.com/p/AF1QipPKM7ym5irxsrpzaL1rxl8BmepWPUSdL1CpjqEv, "
Bình Dương Quán,"85B Đ. 30/4, Hoà Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam","3,7",122,16.040267,103.6055482,Bình Dương,Nhà hàng,₫₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipMJ_2NSnBq5fBDBMU_VQaA3t46d2-mZOwWnMaTR, https://lh5.googleusercontent.com/p/AF1QipOzhIbs91tqhmPcT292GTNyt5NVUXwN8vlPgVF_, https://lh5.googleusercontent.com/p/AF1QipMNszFv93rEQ5CpU1Q49REu9XKdnupy1f2KW6ud, https://lh5.googleusercontent.com/p/AF1QipM9kUp3BrM7zp2h0_TlBxj6uD6csoLTz1NNlc1n, "
Nhà Hàng Thành Phố Mới（新城饭店）,"Bình, Phú Chánh, Thủ Dầu Một, Bình Dương, Việt Nam","4,4",37,11.0534375,102.0721797,Bình Dương,Nhà hàng,Trên 1 Tr ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipMHkGNM0Azs9L8t2olqtkLAfwK3DrX3s72VFdcC, https://lh5.googleusercontent.com/p/AF1QipOorI6bvHLD4kslw1DOiMToPSihkdMGH41-QPlz, https://lh5.googleusercontent.com/p/AF1QipP39kR7dSpJJPPkN_CRi2nW9LgQa7iEPDivZr1_, https://lh5.googleusercontent.com/p/AF1QipNK8ec3apL8_LIDDEXDzeGNVe2Rr7sHSQ2B3NRU, "
NEM NƯỚNG - BÚN THỊT NƯỚNG CAO NGUYÊN,"86 Thích Quảng Đức, Phú Hoà, Thủ Dầu Một, Bình Dương, Việt Nam","4,2",381,10.9793094,102.05463,Bình Dương,Quán ăn nhỏ,1-100.000 ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipMnCeoMsnESbLC99K0J-oXuNKyxRH5FkjS3257x, https://lh5.googleusercontent.com/p/AF1QipMW2w8s7hG8HkZW8Zq8h3AnCnrk8m5Yl5ZpG_Wg, https://lh5.googleusercontent.com/p/AF1QipOBBby1sFKLAwnypCLa8zhI5kCKNq56-5fQt3Tb, https://lh5.googleusercontent.com/p/AF1QipMdUiy7icHgi_HElnsFiI091C2zWhUETA4Wa45T, "
Nhà hàng Hideout - Kitchen & Bar,"13/5L Đường 30/04, Chánh Nghĩa, Thủ Dầu Một, Bình Dương 82000, Việt Nam","4,8",215,10.9724189,102.0530666,Bình Dương,Nhà hàng,Không có giá,"Ăn tại chỗ, Nhận hàng ở lề đường, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipPe1Ewme9eBKyLbe8EqoGdQJhOt0Z3m5oRKgXN-, https://lh5.googleusercontent.com/p/AF1QipNjP_DeBMVFvzanlEnSeC6fSnsUSITxxRvPkqng, https://lh5.googleusercontent.com/p/AF1QipMZLI4rAMv26j0mao8mZ9GhwQStll3XcRZdEsCe, https://lh5.googleusercontent.com/p/AF1QipPcqrjfe5pKVA89evd1P7JoW-ea7LVXAdAp046V, "
Marukame Udon Aeon Mall Bình Dương Canary,"Lô S15, Lầu 2, Trung tâm mua sắm Aeon Bình Dương Canary, Đại lộ Bình Dương, Thuận Giao, Thuận An, Bình Dương, Việt Nam","4,1",111,10.9320062,102.0974493,Bình Dương,Nhà hàng Nhật Bản,100-200 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipN1AAfOTAfVd8Q_g91Ydf07vW3aSzX2aS1Nz2pc, https://lh5.googleusercontent.com/p/AF1QipPL0WW_RMnh6IQbdkr_5j66zlVttx-DiKp1_YEv, https://lh5.googleusercontent.com/p/AF1QipNDDbOKnJDY1by0HeBEIAIpOz9ptian2bIO82NW, https://lh5.googleusercontent.com/p/AF1QipM8r2eNr83IvMWzoForpvKUoH3wq3G4hstRqZr9, "
Tiệm Nhà Mai,"Đường DJ5, Ấp 3B, Bến Cát, Bình Dương, Việt Nam","5,0",36,11.1020255,102.0232006,Bình Dương,Nhà hàng gia đình,1-100.000 ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipNcmW79FVanKCXG7_VjmGen1L5cxUKJXctSnNeC, https://lh5.googleusercontent.com/p/AF1QipOzfhJFFTzY4S15JOi7KglQoeDUIS7vXL2Wtn2R, https://lh5.googleusercontent.com/p/AF1QipOOAf2C3eUDvpCp5xQnpj-r95olzRRcStINUdLe, https://lh5.googleusercontent.com/p/AF1QipOVgRoA0JKYqHOWz8BUjb6yuSs_MsdC6wcv9PJ2, "
ẨM THỰC ỐC CHUNG CƯ | QUÁN NHẬU NGON BÌNH DÂN | QUÁN NHẬU BÌNH DƯƠNG,"195/5a, Đ. An Bình, P, Dĩ An, Bình Dương 75300, Việt Nam","4,4",20,10.8694643,102.1418914,Bình Dương,Quán ăn nhỏ,200-400 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipOc9pXkJk6JN3hlXjS5EVOURVvyGgFLu9TTsNDf, https://lh5.googleusercontent.com/p/AF1QipNR47PdNGntQCJwxpbWHpDwVKZAT3LjeuhTSIPG, "
hikari,"ẩm thực Hikari, Khu, Đường Lý Thái Tổ, Phú Chánh, Thủ Dầu Một, Bình Dương, Việt Nam","4,2",1.254,11.058734,102.0692873,Bình Dương,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipOphUXEo6R5rtNPlwEYRVOPncXhjOD-C0iWGgHG, https://lh5.googleusercontent.com/p/AF1QipOk9hcdPhR7_9EFNapdRfEGb05LyprCy84D_E1Z, https://lh5.googleusercontent.com/p/AF1QipOxMjqS72y7QePRgWrcRXmm6n5ohqj0tvgALHXG, https://lh5.googleusercontent.com/p/AF1QipNLzTnJNmEKsTq69tRAZeis6VbQGJXJI4_7O-LH, "
Quán Gà Nướng Cây Bàng,"318 Nguyễn An Ninh, Dĩ An, Bình Dương, Việt Nam","4,2",941,10.9086113,102.1559507,Bình Dương,Quán ăn nhỏ,100-200 N ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipMysQYhsoeX17aeRiUylsNa-vJfH79kI2x5z0S5, https://lh5.googleusercontent.com/p/AF1QipO33HEVfknmkvul_V6UEW4zllHvYn1QC9luKK5l, https://lh5.googleusercontent.com/p/AF1QipPrOc6CLlBK4ky7e8keGHOc8Jl5SLnO-Gwy4tqa, https://lh5.googleusercontent.com/p/AF1QipPz119vx5D093kkksXJ-34-cNlw-AE9Ax_LjEjh, "
Mì Cay Seoul Đường 30 Tháng 4,"40 Đ. 30 Tháng 4, Phú Hoà, Thủ Dầu Một, Bình Dương, Việt Nam","4,2",712,10.9801654,102.0579961,Bình Dương,Nhà hàng Hàn Quốc,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipPJZzfkRon-8WcIXhfGSw0sk7CfE2VjutmsCqvD, https://lh5.googleusercontent.com/p/AF1QipOW29cJomZ25wxNtqPT0IGWEXZYfXx6c6zF2AZj, https://lh5.googleusercontent.com/p/AF1QipPel-9G8YKzIzRQDEHDQspOxNZZaYnJY5MLUGVB, https://lh5.googleusercontent.com/p/AF1QipMmsyYd2vZLnGNAR8OYU1mINIG5hNyZP3WytGHH, "
Quán Lệ - món ngon miền Trung,"76 Huỳnh Văn Lũy, Phú Lợi, Thủ Dầu Một, Bình Dương, Việt Nam","3,8",62,10.9879467,102.056153,Bình Dương,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipN_LQtCgURATuP2nUOnqMH0u2eU7OR22Irb-kQ, https://lh5.googleusercontent.com/p/AF1QipMWacPfUUluOLghM-nu86m6gTV0s40zwo6PspBb, https://lh5.googleusercontent.com/p/AF1QipOtsUtXarhb3A30niVEhri1yaotUqnFjUXOGfV5, https://lh5.googleusercontent.com/p/AF1QipPOPr5gGV1I0GdCY853dclFTQG3uKXDl4DbengS, "
Bò Sáu Sánh Bình Dương,"4HWJ+87R, ĐT7A, An Điền, Bến Cát, Bình Dương, Việt Nam","3,8",823,11.145874,101.9663745,Bình Dương,Nhà hàng,₫₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipOcwCK57H1BTweW0DPzGyyxN-a4F0W1ZalF0f1B, https://lh5.googleusercontent.com/p/AF1QipM_4GswFih0O6sF6WA3xmWhXyIl5gdaYUFp2Ywn, https://lh5.googleusercontent.com/p/AF1QipMYrRxVFT03lpLrQRJCxYsj81S6MShph3S5gQgC, https://lh5.googleusercontent.com/p/AF1QipPMGRUV09Drt6wxk8DpiqSK_9TZljp7apqG_rrV, "
Quán Ăn Gia Đình Không Gian,"4JQ5+JRX, TC3, Mỹ Phước, Bến Cát, Bình Dương, Việt Nam","4,1",226,11.1391093,101.9953523,Bình Dương,Nhà hàng gia đình,200-300 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipMzNYP4aQuLBEnJuNnPSVCw6NIVzbJQmBbrzEPb, https://lh5.googleusercontent.com/p/AF1QipMF33YVPQb2haTOt81Ce28q8krYG_4caQZMBOjT, https://lh5.googleusercontent.com/p/AF1QipNOHNbosW6J4jF7C8eJYQRD8v9bu8oUijy1KRUt, https://lh5.googleusercontent.com/p/AF1QipORn1wPQf0O3FCrBPtcx4R5bsBndaSoofihn2nQ, "
Ẩm Thực MỸ PHƯỚC,"Mỹ Phước, Bến Cát, Bình Dương, Việt Nam","4,1",172,11.0971456,102.0182191,Bình Dương,Nhà hàng,200-300 N ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipPjruVB09FZoWnVR1DNAVoom_ft0Hu6AULRg9Oe, https://lh5.googleusercontent.com/p/AF1QipN66gePBsDKFfD5t6nsDJmlbslYLzwTyTsj0ZwM, https://lh5.googleusercontent.com/p/AF1QipOJ1C_5Og7RkfmctZiCychOz-cmHGwObhlJLGu6, https://lh5.googleusercontent.com/p/AF1QipMGwxZfRk_HBN2SUplPyxtyJ-E-I5eZlbRo8pug, "
Quán Ăn,"Ô 1012 Lô D2, Khu Dân Cư Chánh Nghĩa, Phường Chánh Nghĩa, Thành Phố Thủ Dầu Một, Tỉnh Bình Dương, Việt Nam","3,0",2,10.963367,102.0413424,Bình Dương,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipN49L8tgTAsBZUrSGDPVQpL6q5D_tzZbts5eTsJ, https://lh5.googleusercontent.com/p/AF1QipNXrz3qjY-u-Iwr3oPT0eJXB9eF9XBeQ9RFCLXY, https://lh5.googleusercontent.com/p/AF1QipNM8rVNEBr-40etdEEgdYML-WA--fMHm_LrgflA, https://lh5.googleusercontent.com/p/AF1QipOxE07xv-OylNyTDFv2zDvZMyosHlxLqk4syGFi, "
Nhà Sàn Quán,"TC4, Kp3, Bến Cát, Bình Dương 75900, Việt Nam","4,7",40,11.1485253,101.9867705,Bình Dương,Nhà hàng,100-200 N ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipOmIdjaVm8uPIHWUpxo8YNld0MVjwn_wLjsF7jR, https://lh5.googleusercontent.com/p/AF1QipOUUeybM93m_BMc0xVqqUo9prPBIXjw6K8Kg1St, https://lh5.googleusercontent.com/p/AF1QipP3yN4G13CCstH-RlxC2Plh-nPozj4YBd9UJeDP, https://lh5.googleusercontent.com/p/AF1QipN9nXDq1iYqD78bP31Wg4qJC1gwsP-utavxJv9c, "
Quán Ăn Gia Đình,"199, Lê Hồng Phong, Phường Phú Lợi, Thành Phố Thủ Dầu Một, Tỉnh Bình Dương, Phú Hoà, Thủ Dầu Một, Bình Dương, Việt Nam","3,4",5,10.9804392,102.0662105,Bình Dương,Nhà hàng gia đình,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipM51U0hS2gTEbos_snV76hYMHtF_7hSPhUxnae1, https://lh5.googleusercontent.com/p/AF1QipNwBBKHwNyDccEtaiBxvbZQbDj4bpz_a3SCqD0u, "
Quán Cơm Duy Nghĩa,"27 Đ. XC2, Mỹ Phước, Bến Cát, Bình Dương, Việt Nam","4,4",91,11.1360499,101.9959235,Bình Dương,Quán ăn nhỏ,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipOhCncKkLMCAo8qDx00vf-x8OTsGwqysAX6_MRe, https://lh5.googleusercontent.com/p/AF1QipOt6V4aYLekcZeVQi3gxUyFl-qw94aLoDckxhlP, https://lh5.googleusercontent.com/p/AF1QipNVnZBIkGruxOHMQsjOrT-xOeq-v0Y4cfyzJJFB, https://lh5.googleusercontent.com/p/AF1QipNy_i2ny-QpKq8LSvEejYI0aRpq3AGrGvqdaKFw, "
Bò nhúng mắm ruốc 8 Còn,"720 Đ. Nguyễn Tri Phương, Chánh Nghĩa, Thủ Dầu Một, Bình Dương, Việt Nam","4,2",539,10.9553627,102.0439758,Bình Dương,Quán ăn nhỏ,100-200 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipMUmxOnsRScFxBTaOSk869Krpr59_x5AmyDDvAB, https://lh5.googleusercontent.com/p/AF1QipO45dyw6tBOBPCwFdpen2mAsBmArJL3e4oXO7M, https://lh5.googleusercontent.com/p/AF1QipN4RXVr_h6kwu7K2ki5Jt3qdUyUNJIzFajMx5Gs, https://lh5.googleusercontent.com/p/AF1QipPR7dM_MPMfG_iteTXmCj_IyDeJnKz0fKxa1ZyT, "
Bánh bèo bì Mỹ Liên,"1 ĐT745, An Thạnh, Thuận An, Bình Dương, Việt Nam","4,2",1.559,10.9469636,102.0746886,Bình Dương,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipPtVGiC5bUl3zhwsfOFg146-aMkycCVhkW9_eQY, https://lh5.googleusercontent.com/p/AF1QipN4a0Kf617nOK4Oe17G-fUSmeqHmRE9vemw00JS, https://lh5.googleusercontent.com/p/AF1QipOwlCgzaUTbi0NNUqn-i-NHRi-uuJ46WfU0UsiL, https://lh5.googleusercontent.com/p/AF1QipNVadsWVyqUdQ-70hXogURUylB6KA7TTgRed50L, "
Bò tơ không gian 2,"275 QL13, Thới Hoà, Bến Cát, Bình Dương, Việt Nam","4,8",13,11.12858,101.9967822,Bình Dương,Nhà hàng gia đình,Không có giá,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipOhSeMXrzyXAWCOSHakubnaPZbwAiQWkwQT-md6, https://lh5.googleusercontent.com/p/AF1QipPKOCAlraRWIWAZiKzEEXaAUaNbIr6uvHCICmAm, https://lh5.googleusercontent.com/p/AF1QipO4-g7p4PmkysAcw0vutH9_cQodbfrg8JzwgzH5, "
Nem Nướng Bình Dương Nhã Phương,"117 Đ. Phú Lợi, Phú Lợi, Thủ Dầu Một, Bình Dương, Việt Nam","3,8",124,10.9824447,102.0571289,Bình Dương,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipOUsUmXbqiCgkIYKFHBDXzPmrxwCjx2qut3AIig, https://lh5.googleusercontent.com/p/AF1QipNTWPv8v0GCxA9RAIykKW3Qe_b7p7wFlAVdRFBq, https://lh5.googleusercontent.com/p/AF1QipPVa57tfn3HgCqKhX_pNoYGzxTHEvPW9_qgRVWq, https://lh5.googleusercontent.com/p/AF1QipNcXshwwTBQjDAU9MLZzJaBIOs6XTCbekkn5C3x, "
Góc Bếp Bon Appétit Dan - My Phuoc 3,"Đường DE5, Khu công nghiệp Mỹ Phước 3, Bến Cát, Bình Dương 820000, Việt Nam","5,0",15,11.1273752,102.0394483,Bình Dương,Nhà hàng,100-200 N ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipPvTXtkC0YzktZCqb4yBXIl13Focu5-wk4ncEBc, https://lh5.googleusercontent.com/p/AF1QipM_OaDJhQuUSfoW0Y_uarBi4-k1m-6T6ARUSFOu, https://lh5.googleusercontent.com/p/AF1QipNj8o-xyxTv02mAbjMTD6-py4ly660izdW36kDt, https://lh5.googleusercontent.com/p/AF1QipOgit2Haywm0Wm2j4ss2nS-5WnB-Y-kV5oskBW5, "
Cơm Niêu Tre Việt,"Lô 65 NE8, Thới Hoà, Bến Cát, Bình Dương, Việt Nam","4,2",90,11.0975465,102.0181072,Bình Dương,Nhà hàng Việt Nam,100-200 N ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipMrOcPP7fTlRbOZAoYtL3y7PY97tUuoq1HSBsJd, https://lh5.googleusercontent.com/p/AF1QipOQ_ZO3zw1MlJ9cjQEbQmLvsjlKlFKAbRhY7nrk, https://lh5.googleusercontent.com/p/AF1QipOW6bikEdxigJn0shNHXQDB7E9_7QGvq6QuM0S4, https://lh5.googleusercontent.com/p/AF1QipMOy2Je-Qd2WZD81K9DediU4imSfwIxsVTf9fzn, "
